Cliente_Perdido,Genero,Adulto_Mayor,Tiene_Pareja,Tiene_Dependientes,Meses_Cliente_Activo,Servicio_Telefonico,Lineas_Multiples,Servicio_Internet,Seguridad_Online,Respaldo_Online,Proteccion_Dispositivos,Soporte_Tecnico,TV_Streaming,Peliculas_Streaming,Tipo_Contrato,Factura_Digital,Metodo_Pago,Factura_Mensual,Factura_Diaria
0,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.9,0.6633
0,M,0,0,0,55,1,0,Fibra óptica,1,1,0,0,1,1,Anual,1,Cheque,100.9,3.3633
0,M,0,0,0,4,0,Sin telefonía,DSL,1,1,0,1,0,0,Mensual,0,Cheque,42.4,1.4133
1,F,0,0,0,2,0,Sin telefonía,DSL,1,1,0,0,0,1,Mensual,1,E-cheque,42.6,1.42
1,M,0,0,0,45,1,1,Fibra óptica,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito,100.85,3.3617
0,F,0,1,0,19,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.9,1.4967
1,M,1,1,0,3,0,Sin telefonía,DSL,0,0,0,0,1,0,Mensual,1,Cheque,36.45,1.215
1,F,0,1,0,28,1,1,Fibra óptica,0,0,1,1,1,1,Mensual,1,E-cheque,104.8,3.4933
0,F,0,1,1,23,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,0,E-cheque,85.6,2.8533
1,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,E-cheque,20.55,0.685
0,F,0,0,0,25,0,Sin telefonía,DSL,0,0,1,0,1,1,Mensual,1,E-cheque,48.25,1.6083
0,M,0,1,0,71,1,1,DSL,1,1,1,1,0,1,Bi-anual,0,Tarjeta de crédito,80.4,2.68
0,M,0,0,0,14,1,0,Fibra óptica,0,0,1,0,0,0,Mensual,0,E-cheque,76.45,2.5483
0,M,0,0,0,24,1,1,DSL,0,0,0,1,0,0,Anual,0,Débito automático,54.6,1.82
0,M,1,0,0,56,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,101.05,3.3683
1,M,1,1,0,1,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,E-cheque,80.3,2.6767
0,M,1,1,0,7,1,1,DSL,1,1,0,1,0,0,Mensual,0,E-cheque,64.2,2.14
0,F,0,0,0,5,1,0,DSL,1,0,0,1,1,0,Mensual,1,E-cheque,64.35,2.145
1,F,0,1,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,69.4,2.3133
0,F,0,1,1,19,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,Cheque,24.85,0.8283
1,F,0,0,0,7,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Débito automático,75.1,2.5033
0,F,0,1,1,16,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,0,Débito automático,73.25,2.4417
0,F,0,1,1,10,1,0,DSL,0,1,1,0,0,1,Anual,1,Cheque,65.9,2.1967
0,F,0,0,0,72,1,1,DSL,1,1,0,0,0,0,Bi-anual,0,Débito automático,59.75,1.9917
0,M,1,0,0,51,1,0,Fibra óptica,0,0,1,0,1,1,Anual,1,Débito automático,94.0,3.1333
0,M,1,0,0,67,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,116.1,3.87
0,F,1,1,0,25,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.3,2.31
0,F,0,1,1,45,1,1,DSL,1,1,1,1,1,0,Mensual,0,Cheque,81.3,2.71
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,19.3,0.6433
1,F,0,0,0,30,1,0,Fibra óptica,0,0,0,1,1,0,Mensual,0,E-cheque,85.15,2.8383
0,M,0,1,1,11,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,E-cheque,90.6,3.02
0,F,0,1,0,20,1,0,Fibra óptica,0,0,1,1,0,0,Mensual,1,Cheque,81.0,2.7
0,M,0,1,0,70,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,114.3,3.81
1,M,0,0,0,38,1,0,DSL,0,0,1,1,0,1,Anual,1,Cheque,62.3,2.0767
1,F,1,1,0,1,0,Sin telefonía,DSL,0,0,0,0,0,0,Mensual,1,E-cheque,24.8,0.8267
1,M,0,0,0,3,1,0,Fibra óptica,0,0,1,1,1,1,Mensual,1,E-cheque,98.7,3.29
0,F,0,1,1,64,1,1,Fibra óptica,1,0,0,1,1,1,Anual,1,Débito automático,104.4,3.48
0,M,0,0,0,65,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,19.55,0.6517
1,F,0,0,0,9,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,94.75,3.1583
0,F,0,0,0,60,1,1,DSL,1,0,1,1,0,0,Anual,0,E-cheque,64.75,2.1583
0,M,0,0,0,35,1,0,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,21.45,0.715
0,M,0,0,0,11,0,Sin telefonía,DSL,0,1,1,0,0,0,Mensual,0,Cheque,34.7,1.1567
1,F,0,1,1,33,1,1,0,0,0,0,0,0,0,Bi-anual,1,Cheque,24.5,0.8167
0,F,0,0,0,36,1,0,DSL,1,1,1,1,1,1,Anual,0,Débito automático,85.85,2.8617
0,M,0,0,0,3,1,0,Fibra óptica,0,0,1,1,1,0,Mensual,1,Cheque,89.85,2.995
0,M,0,0,0,31,1,0,Fibra óptica,0,0,1,1,1,1,Bi-anual,0,Débito automático,99.45,3.315
0,M,0,0,0,27,1,0,0,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,19.4,0.6467
1,F,1,0,0,40,1,0,Fibra óptica,1,1,0,0,0,0,Mensual,1,Tarjeta de crédito,79.2,2.64
1,F,0,1,1,3,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.3,1.4767
0,F,0,0,0,52,0,Sin telefonía,DSL,1,1,0,1,0,0,Bi-anual,0,Cheque,39.1,1.3033
0,M,0,0,1,21,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,0,E-cheque,80.35,2.6783
0,F,0,1,0,24,1,1,DSL,1,1,1,0,0,0,Mensual,0,Cheque,66.3,2.21
0,M,0,1,0,67,1,1,Fibra óptica,0,1,0,0,1,0,Anual,1,Débito automático,88.4,2.9467
0,M,0,0,0,10,1,1,DSL,1,0,0,0,0,0,Mensual,1,Tarjeta de crédito,54.5,1.8167
0,M,0,0,0,8,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Débito automático,70.7,2.3567
0,M,0,0,0,6,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,18.95,0.6317
1,F,0,0,0,21,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,97.35,3.245
0,M,0,1,1,65,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.9,0.6633
0,M,0,1,1,72,1,1,Fibra óptica,0,0,0,0,0,1,Bi-anual,1,Tarjeta de crédito,84.5,2.8167
0,F,0,0,1,66,1,1,Fibra óptica,1,0,1,1,0,0,Bi-anual,1,Tarjeta de crédito,90.95,3.0317
0,M,0,1,0,66,1,1,DSL,1,1,1,1,1,1,Bi-anual,0,Débito automático,91.7,3.0567
0,M,0,0,0,47,1,1,Fibra óptica,0,1,1,0,1,1,Anual,1,E-cheque,103.1,3.4367
0,M,0,0,0,4,1,0,0,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,20.7,0.69
0,M,0,0,1,21,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.6,0.6533
0,F,0,1,0,25,1,0,Fibra óptica,0,0,1,0,0,0,Mensual,1,E-cheque,74.6,2.4867
1,M,0,0,0,24,1,1,Fibra óptica,0,1,0,0,1,0,Mensual,1,Tarjeta de crédito,90.55,3.0183
0,F,0,1,1,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Cheque,24.9,0.83
0,F,0,0,0,36,1,0,Fibra óptica,0,1,0,0,1,1,Mensual,1,Tarjeta de crédito,94.8,3.16
0,M,0,1,1,49,0,Sin telefonía,DSL,1,0,0,0,0,1,Mensual,1,E-cheque,39.2,1.3067
1,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,19.6,0.6533
0,M,0,1,1,18,1,0,DSL,1,0,1,1,1,1,Mensual,0,E-cheque,83.25,2.775
0,M,0,1,1,15,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,Cheque,75.1,2.5033
1,M,0,1,0,8,1,0,Fibra óptica,1,0,0,0,0,0,Mensual,0,E-cheque,75.0,2.5
0,M,0,1,0,8,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,Débito automático,85.65,2.855
0,M,1,0,0,54,1,0,DSL,0,0,1,1,0,1,Anual,0,Débito automático,65.25,2.175
0,M,0,1,0,42,1,1,DSL,1,0,0,0,0,0,Anual,0,Tarjeta de crédito,56.1,1.87
0,F,0,1,1,13,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,25.0,0.8333
0,F,0,0,0,66,1,1,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,25.15,0.8383
0,F,0,1,0,63,1,1,Fibra óptica,0,0,0,1,0,0,Anual,1,Tarjeta de crédito,81.2,2.7067
0,M,0,0,0,71,1,1,DSL,1,1,1,1,0,1,Bi-anual,0,Débito automático,80.6,2.6867
0,F,0,1,0,15,1,0,0,0,0,0,0,0,0,Mensual,0,Tarjeta de crédito,20.45,0.6817
1,F,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.95,2.3317
0,F,0,0,0,10,1,0,0,0,0,0,0,0,0,Mensual,1,E-cheque,21.2,0.7067
0,F,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.1,0.67
0,F,0,0,0,15,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,25.05,0.835
0,F,0,1,0,53,1,0,Fibra óptica,1,1,1,1,1,1,Anual,0,E-cheque,110.5,3.6833
1,M,0,0,0,14,0,Sin telefonía,DSL,0,0,1,0,1,1,Mensual,1,E-cheque,50.75,1.6917
0,F,0,1,1,35,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.65,0.655
1,M,1,0,0,15,1,1,Fibra óptica,0,1,0,0,0,0,Mensual,1,E-cheque,80.2,2.6733
0,F,1,0,0,43,1,1,Fibra óptica,0,1,0,0,1,0,Mensual,1,E-cheque,90.25,3.0083
0,F,0,1,1,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,E-cheque,115.5,3.85
0,M,1,0,0,55,1,1,Fibra óptica,1,1,1,1,1,1,Mensual,1,E-cheque,116.5,3.8833
0,F,1,1,0,66,1,1,DSL,0,1,1,0,1,0,Anual,1,Débito automático,70.85,2.3617
1,F,1,0,0,23,1,0,Fibra óptica,0,1,0,0,1,1,Mensual,1,E-cheque,94.75,3.1583
0,F,0,1,0,40,1,1,DSL,0,1,0,0,0,0,Mensual,0,Tarjeta de crédito,56.6,1.8867
1,M,0,1,0,42,1,1,Fibra óptica,0,1,1,1,0,1,Mensual,1,E-cheque,99.45,3.315
1,F,1,0,0,15,1,0,Fibra óptica,0,1,0,0,0,0,Mensual,1,Tarjeta de crédito,75.3,2.51
0,M,0,0,0,22,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.6,0.6533
0,F,1,1,0,56,1,1,Fibra óptica,0,0,0,1,0,0,Mensual,1,Débito automático,76.85,2.5617
0,F,1,0,0,72,1,1,Fibra óptica,1,1,1,1,0,1,Bi-anual,1,Débito automático,107.4,3.58
0,M,0,1,1,62,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,24.25,0.8083
0,M,1,1,0,71,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,1,Débito automático,115.05,3.835
0,F,0,1,1,39,1,0,DSL,0,0,1,0,1,0,Mensual,1,Cheque,59.85,1.995
0,M,0,1,0,50,1,1,Fibra óptica,1,0,1,0,1,1,Anual,1,E-cheque,103.95,3.465
0,F,0,0,0,55,1,1,Fibra óptica,1,0,1,0,0,0,Anual,1,Tarjeta de crédito,84.25,2.8083
1,M,0,1,0,40,0,Sin telefonía,DSL,1,1,1,0,0,0,Anual,1,E-cheque,42.35,1.4117
0,F,0,0,0,6,1,0,Fibra óptica,0,0,1,1,0,1,Mensual,1,E-cheque,89.25,2.975
0,F,0,1,1,72,1,0,DSL,1,1,1,0,0,1,Bi-anual,0,Tarjeta de crédito,68.75,2.2917
0,M,0,1,0,69,0,Sin telefonía,DSL,1,0,1,1,1,1,Bi-anual,0,Débito automático,60.25,2.0083
0,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,0,Cheque,71.1,2.37
0,M,1,1,0,63,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,0,Tarjeta de crédito,108.5,3.6167
1,M,0,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,71.35,2.3783
0,M,0,0,0,66,1,1,0,0,0,0,0,0,0,Anual,0,Débito automático,25.45,0.8483
0,M,0,1,1,63,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.55,0.6517
0,M,0,1,1,12,1,0,0,0,0,0,0,0,0,Mensual,1,E-cheque,21.15,0.705
0,M,0,1,0,62,0,Sin telefonía,DSL,1,1,0,1,0,0,Bi-anual,1,Tarjeta de crédito,38.6,1.2867
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.2,0.6733
0,M,0,1,1,10,1,0,DSL,0,0,1,0,1,0,Mensual,0,Cheque,60.2,2.0067
0,M,1,0,0,49,1,1,DSL,1,1,1,1,0,1,Bi-anual,0,Tarjeta de crédito,81.35,2.7117
0,F,0,0,1,22,0,Sin telefonía,DSL,0,0,1,0,1,1,Anual,1,Tarjeta de crédito,49.45,1.6483
0,F,0,1,1,62,1,0,DSL,1,0,1,0,0,0,Anual,0,Tarjeta de crédito,54.75,1.825
1,F,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,70.55,2.3517
1,F,0,1,0,6,1,0,0,0,0,0,0,0,0,Mensual,0,Débito automático,19.5,0.65
0,M,1,0,0,54,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,E-cheque,90.05,3.0017
1,F,0,0,0,1,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,E-cheque,79.65,2.655
1,F,1,0,0,9,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,84.45,2.815
0,F,1,0,1,33,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,Débito automático,105.35,3.5117
0,M,0,0,0,64,1,1,DSL,0,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,86.55,2.885
1,M,1,0,0,1,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,69.65,2.3217
1,F,1,0,0,27,1,1,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,85.25,2.8417
1,M,0,0,0,16,1,0,Fibra óptica,1,0,0,0,1,1,Mensual,1,E-cheque,94.25,3.1417
0,M,0,0,1,1,1,0,DSL,0,0,1,0,0,0,Mensual,1,E-cheque,49.85,1.6617
0,M,1,0,0,65,1,0,Fibra óptica,0,1,1,0,1,1,Mensual,1,Débito automático,99.1,3.3033
0,F,1,0,0,71,1,1,Fibra óptica,1,1,0,1,1,0,Anual,1,Tarjeta de crédito,99.65,3.3217
1,F,0,0,0,10,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.75,2.4917
1,F,0,0,0,13,0,Sin telefonía,DSL,0,0,0,0,0,1,Mensual,1,E-cheque,35.1,1.17
0,F,0,1,1,24,1,0,0,0,0,0,0,0,0,Bi-anual,1,Tarjeta de crédito,21.1,0.7033
0,F,0,1,1,67,0,Sin telefonía,DSL,1,0,0,1,0,0,Bi-anual,0,Tarjeta de crédito,35.7,1.19
0,M,0,0,0,14,0,Sin telefonía,DSL,0,1,0,0,0,0,Mensual,1,Cheque,31.1,1.0367
0,M,1,1,0,24,0,Sin telefonía,DSL,0,0,1,1,0,0,Mensual,0,Cheque,34.25,1.1417
0,F,0,0,0,70,1,1,Fibra óptica,1,1,1,0,1,1,Bi-anual,1,Cheque,111.15,3.705
1,F,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,1,Cheque,20.3,0.6767
0,M,1,1,0,9,1,0,0,0,0,0,0,0,0,Anual,0,Tarjeta de crédito,19.85,0.6617
0,M,0,0,0,10,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.5,0.65
1,M,0,1,0,65,1,1,Fibra óptica,1,1,1,0,0,0,Anual,0,E-cheque,89.75,2.9917
1,M,1,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,0,E-cheque,45.1,1.5033
0,F,0,0,0,30,1,1,DSL,1,0,1,0,1,1,Anual,1,Tarjeta de crédito,79.3,2.6433
0,M,0,0,1,13,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,44.0,1.4667
1,M,0,0,0,4,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,74.35,2.4783
0,F,0,0,0,11,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.0,0.6667
0,F,0,1,0,62,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Cheque,113.95,3.7983
1,M,0,0,0,2,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,1,E-cheque,80.2,2.6733
0,M,0,0,0,9,1,0,Fibra óptica,0,0,1,0,1,1,Mensual,1,E-cheque,94.05,3.135
0,F,1,0,0,71,1,1,Fibra óptica,0,0,1,0,1,1,Bi-anual,0,Débito automático,104.05,3.4683
0,M,0,1,0,58,1,1,Fibra óptica,0,0,1,0,1,1,Anual,0,Tarjeta de crédito,100.35,3.345
0,M,0,0,0,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,24.75,0.825
0,F,0,0,0,10,1,0,DSL,0,0,0,0,0,0,Mensual,0,Cheque,45.25,1.5083
0,F,0,0,0,19,1,0,DSL,0,0,0,0,0,1,Mensual,1,E-cheque,56.2,1.8733
0,M,0,1,1,59,1,0,DSL,0,1,1,1,1,1,Anual,0,Tarjeta de crédito,76.75,2.5583
0,M,0,0,0,54,1,0,DSL,1,1,0,1,1,0,Mensual,1,Cheque,69.9,2.33
1,F,1,0,0,4,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,95.45,3.1817
0,F,0,1,0,42,1,1,0,0,0,0,0,0,0,Bi-anual,0,E-cheque,25.25,0.8417
0,M,0,1,1,48,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,111.8,3.7267
0,F,0,0,1,43,1,0,DSL,1,1,0,0,0,1,Mensual,1,E-cheque,63.95,2.1317
0,M,0,1,1,68,1,1,DSL,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,88.85,2.9617
0,F,0,0,0,12,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,E-cheque,79.8,2.66
0,M,0,1,0,38,0,Sin telefonía,DSL,1,1,0,1,1,1,Bi-anual,1,Débito automático,60.0,2.0
0,M,1,1,0,14,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,75.1,2.5033
0,M,0,1,0,72,1,1,Fibra óptica,0,1,1,0,1,1,Bi-anual,1,Débito automático,106.3,3.5433
0,F,0,1,1,11,0,Sin telefonía,DSL,1,0,0,0,1,1,Mensual,0,E-cheque,50.55,1.685
0,M,0,0,0,17,1,0,DSL,1,1,0,0,0,0,Anual,0,Cheque,56.1,1.87
0,F,0,0,0,10,0,Sin telefonía,DSL,1,1,1,0,0,0,Mensual,0,Débito automático,40.7,1.3567
1,M,0,0,0,4,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Débito automático,72.2,2.4067
1,M,1,1,0,39,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,105.65,3.5217
1,M,1,0,0,23,1,1,Fibra óptica,0,1,1,0,1,1,Mensual,1,E-cheque,106.4,3.5467
0,M,0,1,1,9,1,0,Fibra óptica,0,1,0,1,1,1,Mensual,1,E-cheque,101.5,3.3833
0,M,0,1,1,4,1,0,Fibra óptica,0,0,0,0,0,0,Mensual,1,Cheque,69.55,2.3183
0,F,0,1,1,36,1,1,Fibra óptica,1,0,1,0,1,1,Mensual,1,Tarjeta de crédito,104.5,3.4833
0,F,0,0,0,6,0,Sin telefonía,DSL,0,0,0,1,1,1,Anual,1,Cheque,49.25,1.6417
0,F,0,1,0,72,1,1,DSL,1,0,1,1,1,1,Bi-anual,1,Débito automático,84.9,2.83
1,F,0,0,0,7,1,1,Fibra óptica,1,0,0,0,0,0,Mensual,1,Cheque,79.65,2.655
0,F,0,1,1,56,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.05,0.6683
0,F,0,0,0,6,1,0,Fibra óptica,0,1,0,0,0,1,Mensual,1,Cheque,85.95,2.865
0,F,1,0,0,49,1,1,Fibra óptica,1,1,1,1,0,1,Anual,0,Débito automático,103.0,3.4333
0,M,0,0,0,15,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.75,0.6583
0,F,0,1,1,23,1,0,0,0,0,0,0,0,0,Bi-anual,1,Cheque,19.65,0.655
0,F,0,0,0,54,1,0,DSL,1,0,1,1,1,1,Bi-anual,0,E-cheque,80.6,2.6867
0,F,0,1,0,71,1,0,DSL,1,0,1,1,1,1,Bi-anual,0,Débito automático,81.85,2.7283
0,M,0,0,0,34,1,0,DSL,0,1,0,0,0,0,Mensual,1,E-cheque,49.8,1.66
0,F,0,1,1,42,1,1,0,0,0,0,0,0,0,Bi-anual,0,E-cheque,22.95,0.765
0,M,0,1,1,8,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,19.6,0.6533
0,M,0,0,0,39,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,73.15,2.4383
1,F,0,0,0,1,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,93.85,3.1283
0,M,0,0,0,2,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,19.85,0.6617
0,F,1,0,0,50,1,1,Fibra óptica,0,1,0,1,1,1,Anual,1,E-cheque,106.8,3.56
0,F,0,1,0,72,1,1,Fibra óptica,0,1,0,0,1,1,Bi-anual,1,Tarjeta de crédito,97.7,3.2567
1,F,0,1,0,24,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,75.4,2.5133
0,M,0,0,0,11,0,Sin telefonía,DSL,0,1,0,1,0,0,Mensual,1,E-cheque,35.65,1.1883
0,F,0,0,0,7,1,0,DSL,0,0,0,0,1,1,Mensual,1,E-cheque,66.85,2.2283
0,M,0,0,0,7,1,1,Fibra óptica,0,0,0,0,1,1,Mensual,1,E-cheque,94.1,3.1367
0,F,0,1,1,59,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,20.6,0.6867
0,M,0,1,1,66,0,Sin telefonía,DSL,0,1,1,0,1,1,Bi-anual,1,Tarjeta de crédito,56.75,1.8917
0,F,0,1,1,72,1,1,0,0,0,0,0,0,0,Bi-anual,0,Débito automático,23.75,0.7917
0,M,1,1,0,33,1,0,Fibra óptica,1,1,0,1,0,1,Anual,1,E-cheque,93.55,3.1183
1,F,1,1,0,66,1,1,DSL,0,1,1,0,1,1,Bi-anual,1,Débito automático,80.55,2.685
0,M,0,0,0,3,0,Sin telefonía,DSL,0,0,0,1,0,0,Mensual,0,E-cheque,30.4,1.0133
1,F,0,0,0,11,1,1,Fibra óptica,0,0,1,0,1,1,Mensual,1,Débito automático,97.85,3.2617
0,M,1,1,0,69,0,Sin telefonía,DSL,1,1,0,0,1,1,Bi-anual,0,Tarjeta de crédito,56.55,1.885
0,F,0,1,1,24,1,0,0,0,0,0,0,0,0,Bi-anual,0,Cheque,19.7,0.6567
0,F,0,0,0,31,1,0,0,0,0,0,0,0,0,Bi-anual,0,Tarjeta de crédito,20.9,0.6967
0,F,0,1,0,70,1,1,DSL,1,1,1,1,1,1,Bi-anual,1,Tarjeta de crédito,94.8,3.16
1,M,0,0,0,46,1,1,Fibra óptica,1,1,0,0,0,1,Mensual,1,E-cheque,93.7,3.1233
0,F,0,0,0,1,1,0,DSL,0,0,0,0,0,0,Mensual,1,Tarjeta de crédito,44.55,1.485
0,F,0,1,1,68,0,Sin telefonía,DSL,0,1,1,1,1,1,Bi-anual,0,Tarjeta de crédito,60.3,2.01
1,F,0,0,0,28,1,1,Fibra óptica,0,1,0,0,0,1,Mensual,1,E-cheque,89.95,2.9983
1,M,0,0,0,12,1,0,DSL,0,0,0,1,0,0,Mensual,0,Débito automático,50.25,1.675
1,F,0,0,0,2,1,0,Fibra óptica,0,0,0,0,0,1,Mensual,0,E-cheque,80.75,2.6917
0,M,0,1,1,62,1,0,DSL,1,0,1,1,0,1,Anual,0,Tarjeta de crédito,71.4,2.38
1,M,0,1,0,6,1,1,Fibra óptica,0,0,0,0,0,0,Mensual,1,E-cheque,75.5,2.5167
0,F,0,1,0,4,1,0,0,0,0,0,0,0,0,Anual,0,Débito automático,20.5,0.6833
0,F,0,0,0,53,1,1,Fibra óptica,1,1,1,0,0,0,Mensual,0,E-cheque,90.8,3.0267
0,F,1,0,0,32,1,0,Fibra óptica,0,0,0,0,1,1,Mensual,0,E-cheque,90.95,3.0317
0,M,0,0,0,41,0,Sin telefonía,DSL,0,0,1,0,1,1,Anual,1,E-cheque,51.35,1.7117
0,F,0,0,0,52,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,20.65,0.6883
0,F,0,1,1,24,1,0,0,0,0,0,0,0,0,Anual,0,Cheque,19.9,0.6633
0,F,0,1,1,72,1,1,DSL,1,1,1,1,1,1,Bi-anual,1,Débito automático,93.25,3.1083
0,F,0,1,1,14,1,1,DSL,0,1,0,1,1,1,Mensual,0,Tarjeta de crédito,80.45,2.6817
1,M,0,0,0,67,1,1,Fibra óptica,1,1,1,1,1,1,Anual,1,Débito automático,118.35,3.945
0,F,0,1,0,21,1,0,DSL,1,0,1,1,1,1,Anual,0,Cheque,80.9,2.6967
0,M,0,1,0,71,1,1,DSL,1,0,1,1,1,1,Bi-anual,0,E-cheque,83.2,2.7733
0,M,0,1,1,25,1,1,DSL,0,0,0,0,1,0,Mensual,0,E-cheque,60.35,2.0117
0,M,0,0,0,1,1,0,0,0,0,0,0,0,0,Mensual,0,Cheque,20.25,0.675
0,F,0,0,0,23,1,0,0,0,0,0,0,0,0,Mensual,1,Débito automático,20.3,0.6767
0,M,1,1,1,72,0,Sin telefonía,DSL,1,1,1,1,1,1,Bi-anual,1,Débito automático,64.8,2.16
0,M,0,1,1,12,1,0,DSL,1,0,0,0,0,0,Mensual,1,E-cheque,49.2,1.64
1,M,0,0,0,22,0,Sin telefonía,DSL,0,1,1,0,0,1,Anual,1,Débito automático,43.75,1.4583
0,M,0,1,0,70,1,1,DSL,1,0,1,1,0,1,Bi-anual,0,Tarjeta de crédito,77.3,2.5767
0,M,0,1,1,72,1,1,Fibra óptica,1,1,1,1,1,1,Bi-anual,0,Débito automático,114.55,3.8183
0,F,0,1,0,70,1,1,0,0,0,0,0,0,0,Bi-anual,1,Débito automático,26.0,0.8667
0,M,0,0,0,16,0,Sin telefonía,DSL,1,1,1,1,1,0,Bi-anual,0,Cheque,54.85,1.8283
0,F,0,1,0,22,1,0,Fibra óptica,0,0,0,0,1,0,Mensual,1,Tarjeta de crédito,80.0,2.6667
0,M,0,1,1,5,1,0,Fibra óptica,1,0,1,0,0,1,Mensual,1,Cheque,90.35,3.0117
